STATION,STATION_NAME,DATE,HLY-DEWP-NORMAL,HLY-HIDX-NORMAL,HLY-TEMP-NORMAL,HLY-WCHL-NORMAL,HLY-WIND-AVGSPD
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100330 05:00,365,457,456,421,87
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100330 06:00,363,453,452,417,87
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100330 07:00,367,460,460,425,89
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100330 08:00,370,481,481,448,99
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100330 09:00,370,503,503,472,107
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100330 10:00,371,525,525,500,112
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100330 11:00,371,547,547,525,114
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100330 12:00,373,564,564,546,120
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100330 13:00,374,580,580,566,120
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100330 14:00,372,590,590,577,123
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100330 15:00,371,595,595,583,123
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100330 16:00,370,593,593,580,126
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100330 17:00,370,586,586,572,125
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100330 18:00,368,571,571,553,120
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100330 19:00,364,550,550,531,108
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100330 20:00,369,534,534,513,103
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100330 21:00,372,521,521,497,99
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100330 22:00,371,512,512,488,96
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100330 23:00,372,501,501,474,93
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100331 00:00,372,493,493,465,93
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100331 01:00,372,486,485,457,90
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100331 02:00,373,479,479,446,87
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100331 03:00,373,472,471,440,88
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100331 04:00,371,466,466,433,85
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100331 05:00,372,462,462,428,86
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100331 06:00,370,458,458,423,86
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100331 07:00,374,466,466,432,89
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100331 08:00,377,487,487,454,99
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100331 09:00,376,508,508,479,107
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100331 10:00,377,530,530,507,112
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100331 11:00,377,551,551,531,114
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100331 12:00,378,569,569,551,119
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100331 13:00,379,584,584,571,120
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100331 14:00,377,595,595,582,123
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100331 15:00,376,599,599,587,124
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100331 16:00,374,597,597,583,127
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100331 17:00,374,590,590,576,125
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100331 18:00,371,575,575,557,120
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100331 19:00,368,554,554,535,108
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100331 20:00,373,538,538,517,104
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100331 21:00,376,525,524,501,99
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100331 22:00,375,515,515,492,97
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100331 23:00,377,505,505,478,94
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100401 00:00,376,496,496,468,94
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100401 01:00,376,489,489,461,90
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100401 02:00,376,483,483,450,88
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100401 03:00,376,475,475,444,88
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100401 04:00,375,469,469,436,86
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100401 05:00,375,465,465,431,86
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100401 06:00,374,462,462,427,87
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100401 07:00,379,470,470,437,90
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100401 08:00,381,491,491,459,99
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100401 09:00,381,513,513,484,108
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100401 10:00,381,534,534,511,113
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100401 11:00,381,555,555,534,116
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100401 12:00,382,572,572,553,121
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100401 13:00,384,588,588,575,122
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100401 14:00,382,599,599,586,124
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100401 15:00,380,603,603,591,126
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100401 16:00,379,601,601,587,128
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100401 17:00,378,593,593,580,126
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100401 18:00,374,578,578,560,121
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100401 19:00,372,557,557,540,109
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100401 20:00,376,542,542,521,104
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100401 21:00,379,528,528,505,99
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100401 22:00,379,519,519,495,97
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100401 23:00,381,508,508,482,95
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100402 00:00,379,499,499,471,96
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100402 01:00,380,492,492,464,91
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100402 02:00,381,486,486,454,89
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100402 03:00,381,478,478,448,89
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100402 04:00,379,472,472,440,87
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100402 05:00,379,468,468,433,88
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100402 06:00,377,464,464,430,88
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100402 07:00,382,473,473,441,90
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100402 08:00,384,494,494,462,100
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100402 09:00,384,515,515,487,110
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100402 10:00,385,537,537,514,115
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100402 11:00,384,557,557,535,117
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100402 12:00,386,573,573,555,122
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100402 13:00,386,588,588,575,122
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100402 14:00,385,599,599,587,125
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100402 15:00,383,604,604,591,127
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100402 16:00,382,602,602,587,129
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100402 17:00,381,595,595,581,126
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100402 18:00,377,579,579,561,121
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100402 19:00,374,559,559,541,109
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100402 20:00,379,543,543,522,103
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100402 21:00,382,529,529,506,98
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100402 22:00,382,520,520,495,96
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100402 23:00,383,509,509,482,94
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100403 00:00,381,500,500,471,95
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100403 01:00,381,493,493,465,91
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100403 02:00,381,487,487,454,89
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100403 03:00,381,479,479,449,88
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100403 04:00,380,473,473,440,86
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100403 05:00,380,469,469,434,87
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100403 06:00,378,465,465,430,87
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100403 07:00,383,476,476,443,91
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100403 08:00,384,496,496,463,102
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100403 09:00,385,516,516,487,110
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100403 10:00,386,538,538,515,114
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100403 11:00,386,558,558,536,116
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100403 12:00,387,575,575,556,121
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100403 13:00,388,590,590,576,122
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100403 14:00,387,601,601,588,124
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100403 15:00,385,606,606,593,126
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100403 16:00,383,604,604,590,128
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100403 17:00,383,597,597,583,126
